person_id,first_name,last_name,team,description,all_nba_team_number,season,month,week,conference,type,subtype1,subtype2,subtype3
2240,Gilbert,Arenas,Washington Wizards,All-NBA,3,2004-05,,,1610612764,Award,Kia Motors,KIANT,
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2006-07,,2006-12-17T00:00:00,East,Award,Kia Motors,KIPWK,
2240,Gilbert,Arenas,Washington Wizards,NBA Rookie of the Month,,2001-02,04/01/2002,,East,Award,Kia Motors,KIRMO,
2240,Gilbert,Arenas,Washington Wizards,All-NBA,3,2005-06,,,1610612764,Award,Kia Motors,KIANT,
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2006-07,,2007-01-07T00:00:00,East,Award,Kia Motors,KIPWK,
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2004-05,,2004-12-05T00:00:00,East,Award,Kia Motors,KIPWK,
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Month,,2006-07,12/01/2006,,East,Award,Kia Motors,KIPMO,
2240,Gilbert,Arenas,Washington Wizards,NBA Most Improved Player,,2002-03,,,,Award,Kia Motors,KIMIP,
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2005-06,,2006-02-13T00:00:00,East,Award,Kia Motors,KIPWK,
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2005-06,,2005-11-14T00:00:00,East,Award,Kia Motors,KIPWK,
76056,Paul,Arizin,,Hall of Fame Inductee,,1978,,,,Award,Hall of Fame,,
76056,Paul,Arizin,Philadelphia Warriors,All-NBA,1,1956-57,,,1610612744,Award,Kia Motors,KIANT,
76056,Paul,Arizin,Philadelphia Warriors,NBA All-Star Most Valuable Player,,1951-52,,,,Award,Kia Motors,KAMVP,
76056,Paul,Arizin,Philadelphia Warriors,All-NBA,1,1955-56,,,1610612744,Award,Kia Motors,KIANT,
76056,Paul,Arizin,Philadelphia Warriors,All-NBA,1,1951-52,,,1610612744,Award,Kia Motors,KIANT,
76056,Paul,Arizin,Philadelphia Warriors,All-NBA,2,1958-59,,,1610612744,Award,Kia Motors,KIANT,
353,Darrell,Armstrong,Orlando Magic,NBA Player of the Week,,2000-01,,2001-02-04T00:00:00,,Award,Kia Motors,KIPWK,
353,Darrell,Armstrong,Orlando Magic,NBA Most Improved Player,,1998-99,,,,Award,Kia Motors,KIMIP,
353,Darrell,Armstrong,Orlando Magic,NBA Sixth Man of the Year,,1998-99,,,,Award,Kia Motors,KISMY,
353,Darrell,Armstrong,Orlando Magic,NBA Player of the Week,,1998-99,,1999-03-28T00:00:00,,Award,Kia Motors,KIPWK,
76059,Tate,Armstrong,USA,Olympic Gold Medal,,1976,,,,Award,Olympic,Gold,
76063,Jay,Arnette,USA,Olympic Gold Medal,,1960,,,,Award,Olympic,Gold,
2306,Carlos,Arroyo,Puerto Rico,Olympic Appearance,,2004,,,,Award,Olympic,Appearance,
1088,Chucky,Atkins,Orlando Magic,All-Rookie Team,2,1999-00,,,1610612753,Award,Kia Motors,KIART,
278,Stacey,Augmon,Atlanta Hawks,All-Rookie Team,1,1991-92,,,1610612737,Award,Kia Motors,KIART,
278,Stacey,Augmon,USA,Olympic Bronze Medal,,1988,,,,Award,Olympic,Bronze,
278,Stacey,Augmon,Atlanta Hawks,NBA Rookie of the Month,,1991-92,04/01/1992,,,Award,Kia Motors,KIRMO,
201571,D.J.,Augustin,Charlotte Bobcats,All-Rookie Team,2,2008-09,,,1610612766,Award,Kia Motors,KIART,
1134,Isaac,Austin,Miami Heat,NBA Most Improved Player,,1996-97,,,,Award,Kia Motors,KIMIP,
1629028,Deandre,Ayton,Phoenix Suns,All-Rookie,1,2018-19,,,West,Award,Kia Motors,KIART,
1628963,Marvin,Bagley III,Sacramento Kings,All-Rookie,1,2018-19,,,West,Award,Kia Motors,KIART,
1847,Thurl,Bailey,Utah Jazz,J. Walter Kennedy Citizenship,,1988-89,,,,Award,Kia Motors,KIWKC,
1847,Thurl,Bailey,Utah Jazz,All-Rookie Team,1,1983-84,,,1610612762,Award,Kia Motors,KIART,
452,Vin,Baker,Milwaukee Bucks,NBA Rookie of the Month,,1993-94,02/01/1994,,,Award,Kia Motors,KIRMO,
452,Vin,Baker,USA,Olympic Gold Medal,,2000,,,,Award,Olympic,Gold,
452,Vin,Baker,Milwaukee Bucks,All-Rookie Team,1,1993-94,,,1610612749,Award,Kia Motors,KIART,
452,Vin,Baker,Seattle SuperSonics,All-NBA,2,1997-98,,,1610612760,Award,Kia Motors,KIANT,
452,Vin,Baker,Milwaukee Bucks,All-NBA,3,1996-97,,,1610612749,Award,Kia Motors,KIANT,
1628366,Lonzo,Ball,Los Angeles Lakers,All-Rookie,2,2017-18,,,West,Award,Kia Motors,KIART,
76091,Greg,Ballard,Washington Wizards,NBA Player of the Week,,1981-82,,1982-01-24T00:00:00,,Award,Kia Motors,KIPWK,
76091,Greg,Ballard,Washington Wizards,NBA Player of the Week,,1979-80,,1980-01-13T00:00:00,,Award,Kia Motors,KIPWK,
76095,Mike,Bantom,Phoenix Suns,All-Rookie Team,1,1973-74,,,1610612756,Award,Kia Motors,KIART,
76095,Mike,Bantom,USA,Olympic Silver Medal,,1972,,,,Award,Olympic,Silver,
2571,Leandro,Barbosa,Phoenix Suns,NBA Sixth Man of the Year,,2006-07,,,,Award,Kia Motors,KISMY,
2571,Leandro,Barbosa,Brazil,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
200826,J.J.,Barea,Dallas Mavericks,NBA Player of the Week,,2015-16,,2016-04-04T00:00:00,West,Award,Kia Motors,KIPWK,
200745,Andrea,Bargnani,Toronto Raptors,NBA Rookie of the Month,,2006-07,02/01/2007,,East,Award,Kia Motors,KIRMO,
200745,Andrea,Bargnani,Toronto Raptors,All-Rookie Team,1,2006-07,,,1610612761,Award,Kia Motors,KIART,
200745,Andrea,Bargnani,Toronto Raptors,NBA Rookie of the Month,,2006-07,01/01/2007,,East,Award,Kia Motors,KIRMO,
787,Charles,Barkley,Philadelphia 76ers,IBM Award,,1986-87,,,,Award,IBM,IBMAW,
787,Charles,Barkley,Philadelphia 76ers,NBA Player of the Month,,1988-89,11/01/1988,,,Award,Kia Motors,KIPMO,
787,Charles,Barkley,Philadelphia 76ers,NBA Player of the Week,,1985-86,,1986-03-30T00:00:00,,Award,Kia Motors,KIPWK,
787,Charles,Barkley,Houston Rockets,NBA Player of the Week,,1996-97,,1996-11-24T00:00:00,,Award,Kia Motors,KIPWK,
787,Charles,Barkley,Philadelphia 76ers,NBA All-Star Most Valuable Player,,1990-91,,,,Award,Kia Motors,KAMVP,
787,Charles,Barkley,Philadelphia 76ers,All-NBA,1,1990-91,,,1610612755,Award,Kia Motors,KIANT,
787,Charles,Barkley,Philadelphia 76ers,IBM Award,,1985-86,,,,Award,IBM,IBMAW,
787,Charles,Barkley,Phoenix Suns,All-NBA,2,1993-94,,,1610612756,Award,Kia Motors,KIANT,
787,Charles,Barkley,Phoenix Suns,All-NBA,2,1994-95,,,1610612756,Award,Kia Motors,KIANT,
787,Charles,Barkley,Phoenix Suns,NBA Player of the Week,,1994-95,,1995-02-19T00:00:00,,Award,Kia Motors,KIPWK,
787,Charles,Barkley,Philadelphia 76ers,NBA Player of the Month,,1986-87,01/01/1987,,,Award,Kia Motors,KIPMO,
787,Charles,Barkley,Philadelphia 76ers,NBA Player of the Week,,1989-90,,1990-04-08T00:00:00,,Award,Kia Motors,KIPWK,
787,Charles,Barkley,Philadelphia 76ers,All-NBA,2,1986-87,,,1610612755,Award,Kia Motors,KIANT,
787,Charles,Barkley,Philadelphia 76ers,All-Rookie Team,1,1984-85,,,1610612755,Award,Kia Motors,KIART,
787,Charles,Barkley,Philadelphia 76ers,IBM Award,,1987-88,,,,Award,IBM,IBMAW,
787,Charles,Barkley,Philadelphia 76ers,NBA Player of the Week,,1990-91,,1990-11-25T00:00:00,,Award,Kia Motors,KIPWK,
787,Charles,Barkley,Philadelphia 76ers,All-NBA,1,1988-89,,,1610612755,Award,Kia Motors,KIANT,
787,Charles,Barkley,Philadelphia 76ers,NBA Sporting News Most Valuable Player of the Year,,1989-90,,,,Award,Sporting News,SNMVP,
787,Charles,Barkley,Philadelphia 76ers,NBA Player of the Week,,1985-86,,1986-03-02T00:00:00,,Award,Kia Motors,KIPWK,
787,Charles,Barkley,Phoenix Suns,All-NBA,3,1995-96,,,1610612756,Award,Kia Motors,KIANT,
787,Charles,Barkley,Philadelphia 76ers,All-NBA,1,1987-88,,,1610612755,Award,Kia Motors,KIANT,
787,Charles,Barkley,Phoenix Suns,NBA Player of the Week,,1993-94,,1993-11-21T00:00:00,,Award,Kia Motors,KIPWK,
787,Charles,Barkley,Philadelphia 76ers,NBA Player of the Week,,1987-88,,1988-03-20T00:00:00,,Award,Kia Motors,KIPWK,
787,Charles,Barkley,Philadelphia 76ers,All-NBA,2,1985-86,,,1610612755,Award,Kia Motors,KIANT,
787,Charles,Barkley,Philadelphia 76ers,NBA Player of the Week,,1985-86,,1986-01-26T00:00:00,,Award,Kia Motors,KIPWK,
787,Charles,Barkley,Phoenix Suns,NBA Most Valuable Player,,1992-93,,,,Award,Kia Motors,KIMVP,
787,Charles,Barkley,Phoenix Suns,NBA Player of the Month,,1992-93,12/01/1992,,,Award,Kia Motors,KIPMO,
787,Charles,Barkley,Phoenix Suns,NBA Sporting News Most Valuable Player of the Year,,1992-93,,,,Award,Sporting News,SNMVP,
787,Charles,Barkley,Phoenix Suns,NBA Player of the Week,,1992-93,,1992-12-13T00:00:00,,Award,Kia Motors,KIPWK,
787,Charles,Barkley,USA,Olympic Gold Medal,,1992,,,,Award,Olympic,Gold,
787,Charles,Barkley,Phoenix Suns,NBA Player of the Month,,1995-96,02/01/1996,,,Award,Kia Motors,KIPMO,
787,Charles,Barkley,,Hall of Fame Inductee,,2006,,,,Award,Hall of Fame,,
787,Charles,Barkley,USA,Olympic Gold Medal,,1996,,,,Award,Olympic,Gold,
787,Charles,Barkley,Phoenix Suns,All-NBA,1,1992-93,,,1610612756,Award,Kia Motors,KIANT,
787,Charles,Barkley,Phoenix Suns,NBA Player of the Week,,1992-93,,1993-04-04T00:00:00,,Award,Kia Motors,KIPWK,
787,Charles,Barkley,Philadelphia 76ers,All-NBA,2,1991-92,,,1610612755,Award,Kia Motors,KIANT,
787,Charles,Barkley,Philadelphia 76ers,All-NBA,1,1989-90,,,1610612755,Award,Kia Motors,KIANT,
203084,Harrison,Barnes,Golden State Warriors,All-Rookie Team,1,2012-13,,,1610612744,Award,Kia Motors,KIART,
203084,Harrison,Barnes,,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,
76105,Jim,Barnes,USA,Olympic Gold Medal,,1964,,,,Award,Olympic,Gold,
76105,Jim,Barnes,New York Knicks,All-Rookie Team,1,1964-65,,,1610612752,Award,Kia Motors,KIART,
344,Dana,Barros,Philadelphia 76ers,NBA Most Improved Player,,1994-95,,,,Award,Kia Motors,KIMIP,
699,Brent,Barry,Los Angeles Clippers,All-Rookie Team,2,1995-96,,,1610612746,Award,Kia Motors,KIART,
600013,Rick,Barry,Golden State Warriors,All-NBA,1,1973-74,,,1610612744,Award,Kia Motors,KIANT,
600013,Rick,Barry,San Francisco Warriors,All-Rookie Team,1,1965-66,,,1610612744,Award,Kia Motors,KIART,
600013,Rick,Barry,Golden State Warriors,All-NBA,1,1975-76,,,1610612744,Award,Kia Motors,KIANT,
600013,Rick,Barry,Golden State Warriors,All-NBA,1,1974-75,,,1610612744,Award,Kia Motors,KIANT,
600013,Rick,Barry,San Francisco Warriors,NBA All-Star Most Valuable Player,,1966-67,,,,Award,Kia Motors,KAMVP,
600013,Rick,Barry,San Francisco Warriors,All-NBA,1,1965-66,,,1610612744,Award,Kia Motors,KIANT,
600013,Rick,Barry,San Francisco Warriors,NBA Sporting News Rookie of the Year,,1965-66,,,,Award,Sporting News,SNROY,
600013,Rick,Barry,San Francisco Warriors,NBA Rookie of the Year,,1965-66,,,,Award,Kia Motors,KIROY,
600013,Rick,Barry,Golden State Warriors,All-NBA,2,1972-73,,,1610612744,Award,Kia Motors,KIANT,
600013,Rick,Barry,,Hall of Fame Inductee,,1987,,,,Award,Hall of Fame,,
600013,Rick,Barry,Golden State Warriors,NBA Finals Most Valuable Player,,1974-75,,,,Award,Kia Motors,KFMVP,
600013,Rick,Barry,Houston Rockets,NBA Player of the Week,,1979-80,,1980-02-10T00:00:00,,Award,Kia Motors,KIPWK,
600013,Rick,Barry,San Francisco Warriors,All-NBA,1,1966-67,,,1610612744,Award,Kia Motors,KIANT,
76121,Billy Ray,Bates,Portland Trail Blazers,NBA Player of the Week,,1979-80,,1980-03-23T00:00:00,,Award,Kia Motors,KIPWK,
76121,Billy Ray,Bates,Portland Trail Blazers,NBA Player of the Week,,1981-82,,1982-04-11T00:00:00,,Award,Kia Motors,KIPWK,
2203,Shane,Battier,Houston Rockets,All-Defensive Team,2,2008-09,,,1610612745,Award,Kia Motors,KIADT,
2203,Shane,Battier,Houston Rockets,All-Defensive Team,2,2007-08,,,1610612745,Award,Kia Motors,KIADT,
2203,Shane,Battier,Memphis Grizzlies,All-Rookie Team,1,2001-02,,,1610612763,Award,Kia Motors,KIART,
2203,Shane,Battier,Memphis Grizzlies,NBA Rookie of the Month,,2001-02,12/01/2001,,West,Award,Kia Motors,KIRMO,
201587,Nicolas,Batum,France,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
201587,Nicolas,Batum,Charlotte Hornets,NBA Player of the Week,,2015-16,,2015-11-16T00:00:00,East,Award,Kia Motors,KIPWK,
76126,Frank,Baumholtz,Cleveland Rebels,All-NBA,2,1946-47,,,1610610026,Award,Kia Motors,KIANT,
76127,Elgin,Baylor,,Hall of Fame Inductee,,1977,,,,Award,Hall of Fame,,
76127,Elgin,Baylor,Los Angeles Lakers,All-NBA,1,1960-61,,,1610612747,Award,Kia Motors,KIANT,
76127,Elgin,Baylor,Los Angeles Lakers,All-NBA,1,1963-64,,,1610612747,Award,Kia Motors,KIANT,
76127,Elgin,Baylor,Minneapolis Lakers,All-NBA,1,1959-60,,,1610612747,Award,Kia Motors,KIANT,
76127,Elgin,Baylor,Los Angeles Lakers,All-NBA,1,1962-63,,,1610612747,Award,Kia Motors,KIANT,
76127,Elgin,Baylor,Los Angeles Lakers,All-NBA,1,1968-69,,,1610612747,Award,Kia Motors,KIANT,
76127,Elgin,Baylor,Los Angeles Lakers,All-NBA,1,1966-67,,,1610612747,Award,Kia Motors,KIANT,
76127,Elgin,Baylor,Los Angeles Lakers,All-NBA,1,1961-62,,,1610612747,Award,Kia Motors,KIANT,
76127,Elgin,Baylor,Los Angeles Lakers,All-NBA,1,1964-65,,,1610612747,Award,Kia Motors,KIANT,
76127,Elgin,Baylor,Los Angeles Lakers,All-NBA,1,1967-68,,,1610612747,Award,Kia Motors,KIANT,
76127,Elgin,Baylor,Minneapolis Lakers,All-NBA,1,1958-59,,,1610612747,Award,Kia Motors,KIANT,
76127,Elgin,Baylor,Minneapolis Lakers,NBA All-Star Most Valuable Player,,1958-59,,,,Award,Kia Motors,KAMVP,
76127,Elgin,Baylor,Minneapolis Lakers,NBA Sporting News Rookie of the Year,,1958-59,,,,Award,Sporting News,SNROY,
76127,Elgin,Baylor,Minneapolis Lakers,NBA Rookie of the Year,,1958-59,,,,Award,Kia Motors,KIROY,
76128,Sergey,Bazarevich,Unified Team (former Soviet Union),Olympic Appearance,,1992,,,,Award,Olympic,Appearance,
76128,Sergey,Bazarevich,Russia,Olympic Appearance,,2000,,,,Award,Olympic,Appearance,
203078,Bradley,Beal,Washington Wizards,All-Rookie Team,1,2012-13,,,1610612764,Award,Kia Motors,KIART,
203078,Bradley,Beal,Washington Wizards,NBA Rookie of the Month,,2012-13,01/01/2013,,East,Award,Kia Motors,KIRMO,
203078,Bradley,Beal,Washington Wizards,NBA Rookie of the Month,,2012-13,12/01/2012,,East,Award,Kia Motors,KIRMO,
203078,Bradley,Beal,Washington Wizards,NBA Player of the Week,,2018-19,,2019-03-11T00:00:00,East,Award,Kia Motors,KIPWK,
203078,Bradley,Beal,Washington Wizards,NBA Player of the Week,,2017-18,,2017-12-25T00:00:00,East,Award,Kia Motors,KIPWK,
203078,Bradley,Beal,Washington Wizards,NBA Player of the Week,,2018-19,,2018-12-03T00:00:00,East,Award,Kia Motors,KIPWK,
76131,Ralph,Beard,Indianapolis Olympians,All-NBA,1,1950-51,,,1610610030,Award,Kia Motors,KIANT,
76131,Ralph,Beard,Indianapolis Olympians,All-NBA,2,1949-50,,,1610610030,Award,Kia Motors,KIANT,
201563,Michael,Beasley,Miami Heat,All-Rookie Team,1,2008-09,,,1610612748,Award,Kia Motors,KIART,
201563,Michael,Beasley,Miami Heat,NBA Rookie of the Month,,2008-09,04/01/2009,,East,Award,Kia Motors,KIRMO,
76133,Zelmo,Beaty,St. Louis Hawks,All-Rookie Team,1,1962-63,,,1610612737,Award,Kia Motors,KIART,
76133,Zelmo,Beaty,,Hall of Fame Inductee,,2016,,,,Award,Hall of Fame,,
76140,Ron,Behagen,Kansas City-Omaha Kings,All-Rookie Team,1,1973-74,,,1610612758,Award,Kia Motors,KIART,
1952,Raja,Bell,Phoenix Suns,All-Defensive Team,1,2006-07,,,1610612756,Award,Kia Motors,KIADT,
1952,Raja,Bell,Phoenix Suns,All-Defensive Team,2,2007-08,,,1610612756,Award,Kia Motors,KIADT,
76144,Walt,Bellamy,Chicago Packers,NBA Rookie of the Year,,1961-62,,,,Award,Kia Motors,KIROY,
76144,Walt,Bellamy,,Hall of Fame Inductee,,1993,,,,Award,Hall of Fame,,
76144,Walt,Bellamy,Chicago Packers,NBA Sporting News Rookie of the Year,,1961-62,,,,Award,Sporting News,SNROY,
76144,Walt,Bellamy,USA,Olympic Gold Medal,,1960,,,,Award,Olympic,Gold,
104,Benoit,Benjamin,Los Angeles Clippers,NBA Rookie of the Month,,1985-86,03/01/1986,,,Award,Kia Motors,KIRMO,
76154,Kent,Benson,Detroit Pistons,J. Walter Kennedy Citizenship,,1981-82,,,,Award,Kia Motors,KIWKC,
201976,Patrick,Beverley,Houston Rockets,All-Defensive Team,2,2013-14,,,1610612745,Award,Kia Motors,KIADT,
201976,Patrick,Bevereley,Houston Rockets,All-Defensive Team,1,2016-17,,,, ,,,
1710,Mike,Bibby,Vancouver Grizzlies,All-Rookie Team,1,1998-99,,,1610612763,Award,Kia Motors,KIART,
1710,Mike,Bibby,Sacramento Kings,NBA Player of the Week,,2005-06,,2006-03-12T00:00:00,West,Award,Kia Motors,KIPWK,
1710,Mike,Bibby,Sacramento Kings,NBA Player of the Week,,2004-05,,2005-02-27T00:00:00,West,Award,Kia Motors,KIPWK,
1497,Chauncey,Billups,Denver Nuggets,NBA Sportsmanship,,2008-09,,,,Award,Kia Motors,KSPRT,
1497,Chauncey,Billups,Denver Nuggets,All-NBA,3,2008-09,,,1610612743,Award,Kia Motors,KIANT,
1497,Chauncey,Billups,Detroit Pistons,All-Defensive Team,2,2005-06,,,1610612765,Award,Kia Motors,KIADT,
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Month,,2005-06,01/01/2006,,East,Award,Kia Motors,KIPMO,
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Week,,2002-03,,2003-02-02T00:00:00,East,Award,Kia Motors,KIPWK,
1497,Chauncey,Billups,Denver Nuggets,NBA Player of the Week,,2009-10,,2010-01-26T00:00:00,West,Award,Kia Motors,KIPWK,
1497,Chauncey,Billups,Denver Nuggets,NBA Player of the Week,,2008-09,,2008-11-17T00:00:00,West,Award,Kia Motors,KIPWK,
1497,Chauncey,Billups,Denver Nuggets,NBA Player of the Week,,2010-11,,2011-01-03T00:00:00,West,Award,Kia Motors,KIPWK,
1497,Chauncey,Billups,Detroit Pistons,NBA Finals Most Valuable Player,,2003-04,,,,Award,Kia Motors,KFMVP,
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Month,,2006-07,02/01/2007,,East,Award,Kia Motors,KIPMO,
1497,Chauncey,Billups,Detroit Pistons,All-NBA,2,2005-06,,,1610612765,Award,Kia Motors,KIANT,
1497,Chauncey,Billups,Detroit Pistons,All-NBA,3,2006-07,,,1610612765,Award,Kia Motors,KIANT,
1497,Chauncey,Billups,Detroit Pistons,All-Defensive Team,2,2004-05,,,1610612765,Award,Kia Motors,KIADT,
1497,Chauncey,Billups,Detroit Pistons,J. Walter Kennedy Citizenship,,2007-08,,,,Award,Kia Motors,KIWKC,
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Week,,2003-04,,2003-11-23T00:00:00,East,Award,Kia Motors,KIPWK,
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Week,,2004-05,,2005-03-20T00:00:00,East,Award,Kia Motors,KIPWK,
76166,Dave,Bing,Detroit Pistons,All-NBA,1,1970-71,,,1610612765,Award,Kia Motors,KIANT,
76166,Dave,Bing,Detroit Pistons,All-NBA,1,1967-68,,,1610612765,Award,Kia Motors,KIANT,
76166,Dave,Bing,,Hall of Fame Inductee,,1990,,,,Award,Hall of Fame,,
76166,Dave,Bing,Detroit Pistons,All-Rookie Team,1,1966-67,,,1610612765,Award,Kia Motors,KIART,
76166,Dave,Bing,Detroit Pistons,All-NBA,2,1973-74,,,1610612765,Award,Kia Motors,KIANT,
76166,Dave,Bing,Detroit Pistons,NBA Sporting News Rookie of the Year,,1966-67,,,,Award,Sporting News,SNROY,
76166,Dave,Bing,Washington Bullets,NBA All-Star Most Valuable Player,,1975-76,,,,Award,Kia Motors,KAMVP,
76166,Dave,Bing,Washington Bullets,J. Walter Kennedy Citizenship,,1976-77,,,,Award,Kia Motors,KIWKC,
76166,Dave,Bing,Detroit Pistons,NBA Rookie of the Year,,1966-67,,,,Award,Kia Motors,KIROY,
1449,Larry,Bird,Boston Celtics,NBA Player of the Week,,1983-84,,1984-03-11T00:00:00,,Award,Kia Motors,KIPWK,
1449,Larry,Bird,Boston Celtics,NBA Sporting News Rookie of the Year,,1979-80,,,,Award,Sporting News,SNROY,
1449,Larry,Bird,,Hall of Fame Inductee,,1998,,,,Award,Hall of Fame,,
1449,Larry,Bird,Boston Celtics,NBA Player of the Week,,1981-82,,1981-12-27T00:00:00,,Award,Kia Motors,KIPWK,
1449,Larry,Bird,Boston Celtics,All-Defensive Team,2,1983-84,,,1610612738,Award,Kia Motors,KIADT,
1449,Larry,Bird,USA,Olympic Gold Medal,,1992,,,,Award,Olympic,Gold,
1449,Larry,Bird,Boston Celtics,NBA Player of the Week,,1982-83,,1982-12-12T00:00:00,,Award,Kia Motors,KIPWK,
1449,Larry,Bird,Boston Celtics,All-NBA,1,1985-86,,,1610612738,Award,Kia Motors,KIANT,
1449,Larry,Bird,Boston Celtics,NBA Player of the Week,,1985-86,,1986-02-16T00:00:00,,Award,Kia Motors,KIPWK,
1449,Larry,Bird,Boston Celtics,All-Defensive Team,2,1982-83,,,1610612738,Award,Kia Motors,KIADT,
1449,Larry,Bird,Boston Celtics,NBA Sporting News Most Valuable Player of the Year,,1985-86,,,,Award,Sporting News,SNMVP,
1449,Larry,Bird,Boston Celtics,All-Rookie Team,1,1979-80,,,1610612738,Award,Kia Motors,KIART,
1449,Larry,Bird,Boston Celtics,NBA Player of the Week,,1985-86,,1985-12-01T00:00:00,,Award,Kia Motors,KIPWK,
1449,Larry,Bird,Boston Celtics,NBA Player of the Month,,1984-85,03/01/1985,,,Award,Kia Motors,KIPMO,
1449,Larry,Bird,Boston Celtics,NBA Player of the Month,,1982-83,11/01/1982,,,Award,Kia Motors,KIPMO,
1449,Larry,Bird,Boston Celtics,NBA Player of the Week,,1983-84,,1984-02-19T00:00:00,,Award,Kia Motors,KIPWK,
1449,Larry,Bird,Boston Celtics,All-NBA,1,1984-85,,,1610612738,Award,Kia Motors,KIANT,
1449,Larry,Bird,Boston Celtics,NBA Sporting News Most Valuable Player of the Year,,1984-85,,,,Award,Sporting News,SNMVP,
1449,Larry,Bird,Boston Celtics,NBA Finals Most Valuable Player,,1985-86,,,,Award,Kia Motors,KFMVP,
1449,Larry,Bird,Boston Celtics,NBA Rookie of the Year,,1979-80,,,,Award,Kia Motors,KIROY,
1449,Larry,Bird,Boston Celtics,NBA Most Valuable Player,,1985-86,,,,Award,Kia Motors,KIMVP,
1449,Larry,Bird,Boston Celtics,NBA Player of the Week,,1981-82,,1982-01-17T00:00:00,,Award,Kia Motors,KIPWK,
1449,Larry,Bird,Boston Celtics,All-NBA,1,1980-81,,,1610612738,Award,Kia Motors,KIANT,
1449,Larry,Bird,Boston Celtics,All-Defensive Team,2,1981-82,,,1610612738,Award,Kia Motors,KIADT,
1449,Larry,Bird,Boston Celtics,NBA Player of the Month,,1985-86,03/01/1986,,,Award,Kia Motors,KIPMO,
1449,Larry,Bird,Boston Celtics,NBA Player of the Week,,1982-83,,1982-11-28T00:00:00,,Award,Kia Motors,KIPWK,
1449,Larry,Bird,Boston Celtics,All-NBA,1,1981-82,,,1610612738,Award,Kia Motors,KIANT,
1449,Larry,Bird,Boston Celtics,NBA Player of the Month,,1984-85,12/01/1984,,,Award,Kia Motors,KIPMO,
1449,Larry,Bird,Boston Celtics,All-NBA,1,1983-84,,,1610612738,Award,Kia Motors,KIANT,
1449,Larry,Bird,Boston Celtics,NBA Player of the Week,,1982-83,,1983-04-03T00:00:00,,Award,Kia Motors,KIPWK,
1449,Larry,Bird,Boston Celtics,NBA Player of the Week,,1987-87,,1987-01-04T00:00:00,,Award,Kia Motors,KIPWK,
1449,Larry,Bird,Boston Celtics,NBA Finals Most Valuable Player,,1983-84,,,,Award,Kia Motors,KFMVP,
1449,Larry,Bird,Boston Celtics,All-NBA,1,1979-80,,,1610612738,Award,Kia Motors,KIANT,
1449,Larry,Bird,Boston Celtics,All-NBA,1,1986-87,,,1610612738,Award,Kia Motors,KIANT,
1449,Larry,Bird,Boston Celtics,All-NBA,1,1982-83,,,1610612738,Award,Kia Motors,KIANT,
1449,Larry,Bird,Boston Celtics,NBA Player of the Week,,1987-88,,1987-11-15T00:00:00,,Award,Kia Motors,KIPWK,
1449,Larry,Bird,Boston Celtics,NBA Player of the Month,,1981-82,01/01/1982,,,Award,Kia Motors,KIPMO,
1449,Larry,Bird,Boston Celtics,NBA Player of the Week,,1979-80,,1980-03-02T00:00:00,,Award,Kia Motors,KIPWK,
1449,Larry,Bird,Boston Celtics,All-NBA,2,1989-90,,,1610612738,Award,Kia Motors,KIANT,
1449,Larry,Bird,Boston Celtics,NBA Player of the Month,,1979-80,02/01/1980,,,Award,Kia Motors,KIPMO,
1449,Larry,Bird,Boston Celtics,All-NBA,1,1987-88,,,1610612738,Award,Kia Motors,KIANT,
1449,Larry,Bird,Boston Celtics,NBA All-Star Most Valuable Player,,1981-82,,,,Award,Kia Motors,KAMVP,
1449,Larry,Bird,Boston Celtics,NBA Player of the Week,,1985-86,,1986-01-19T00:00:00,,Award,Kia Motors,KIPWK,
1449,Larry,Bird,Boston Celtics,NBA Most Valuable Player,,1984-85,,,,Award,Kia Motors,KIMVP,
